pos/0704.jpg 1 100 75 141 141
pos/0704_flip.jpg 1 79 78 130 130
pos/0705.jpg 1 91 80 142 142
pos/0705_flip.jpg 1 86 78 145 145
pos/0706.jpg 1 91 80 142 142
pos/0706_flip.jpg 1 86 78 145 145
pos/0707.jpg 1 92 72 141 141
pos/0707_flip.jpg 1 84 74 141 141
pos/0708.jpg 1 100 84 140 140
pos/0708_flip.jpg 1 80 84 139 139
pos/0709.jpg 1 92 80 142 142
pos/0709_flip.jpg 1 84 79 144 144
pos/0710.jpg 1 95 73 153 153
pos/0710_flip.jpg 1 76 76 149 149
pos/0711.jpg 1 87 92 138 138
pos/0711_flip.jpg 1 95 90 139 139
pos/0801.jpg 1 79 53 170 170
pos/0801_flip.jpg 1 71 52 170 170
pos/0802.jpg 1 81 74 160 160
pos/0802_flip.jpg 1 78 73 160 160
pos/0803.jpg 1 83 55 156 156
pos/0803_flip.jpg 1 81 56 154 154
pos/0804.jpg 1 75 57 162 162
pos/0804_flip.jpg 1 87 58 154 154
pos/0805.jpg 1 84 60 161 161
pos/0805_flip.jpg 1 74 60 161 161
pos/0806.jpg 1 81 74 160 160
pos/0806_flip.jpg 1 78 73 160 160
pos/0807.jpg 1 85 65 151 151
pos/0807_flip.jpg 1 77 63 160 160
pos/0808.jpg 1 90 52 157 157
pos/0808_flip.jpg 1 71 51 161 161
pos/0809.jpg 1 73 52 164 164
pos/0809_flip.jpg 1 83 52 163 163
pos/0810.jpg 1 101 62 156 156
pos/0810_flip.jpg 1 60 60 159 159
pos/0811.jpg 1 87 46 167 167
pos/0811_flip.jpg 1 65 49 166 166
pos/0901.jpg 1 94 63 154 154
pos/0901_flip.jpg 1 71 62 157 157
pos/0902.jpg 1 100 63 155 155
pos/0902_flip.jpg 1 65 63 153 153
pos/0903.jpg 1 83 60 148 148
pos/0903_flip.jpg 1 85 59 153 153
pos/0904.jpg 1 99 58 156 156
pos/0904_flip.jpg 1 62 55 163 163
pos/0905.jpg 1 78 58 153 153
pos/0905_flip.jpg 1 87 58 155 155
pos/0906.jpg 1 78 58 153 153
pos/0906_flip.jpg 1 87 58 155 155
pos/0907.jpg 1 93 66 145 145
pos/0907_flip.jpg 1 80 66 149 149
pos/0908.jpg 1 86 77 139 139
pos/0908_flip.jpg 1 96 79 139 139
pos/0909.jpg 1 76 69 147 147
pos/0909_flip.jpg 1 98 69 145 145
pos/0910.jpg 1 79 55 155 155
pos/0910_flip.jpg 1 86 55 152 152
pos/0911.jpg 1 63 55 154 154
pos/0911_flip.jpg 1 106 59 144 144
pos/1001.jpg 1 107 62 152 152
pos/1001_flip.jpg 1 58 61 153 153
pos/1002.jpg 1 97 51 170 170
pos/1002_flip.jpg 1 51 51 171 171
pos/1003.jpg 1 89 51 165 165
pos/1003_flip.jpg 1 66 53 161 161
pos/1004.jpg 1 105 58 159 159
pos/1004_flip.jpg 1 56 56 158 158
pos/1005.jpg 1 93 52 162 162
pos/1005_flip.jpg 1 63 52 165 165
pos/1006.jpg 1 87 53 164 164
pos/1006_flip.jpg 1 70 55 158 158
pos/1007.jpg 1 102 61 160 160
pos/1007_flip.jpg 1 58 59 159 159
pos/1008.jpg 1 91 52 165 165
pos/1008_flip.jpg 1 66 56 159 159
pos/1009.jpg 1 89 52 166 166
pos/1009_flip.jpg 1 65 54 162 162
pos/1010.jpg 1 87 39 173 173
pos/1010_flip.jpg 1 63 39 172 172
pos/1011.jpg 1 87 53 165 165
pos/1011_flip.jpg 1 67 54 161 161
pos/1101.jpg 1 103 79 147 147
pos/1101_flip.jpg 1 64 79 151 151
pos/1102.jpg 1 105 65 147 147
pos/1102_flip.jpg 1 64 63 153 153
pos/1103.jpg 1 96 62 168 168
pos/1103_flip.jpg 1 58 63 166 166
pos/1104.jpg 1 100 76 151 151
pos/1104_flip.jpg 1 71 75 147 147
pos/1105.jpg 1 91 58 156 156
pos/1105_flip.jpg 1 68 54 163 163
pos/1106.jpg 1 100 54 168 168
pos/1106_flip.jpg 1 51 53 170 170
pos/1107.jpg 1 113 76 145 145
pos/1107_flip.jpg 1 55 71 157 157
pos/1108.jpg 1 107 67 153 153
pos/1108_flip.jpg 1 63 70 151 151
pos/1109.jpg 1 93 67 153 153
pos/1109_flip.jpg 1 73 65 153 153
pos/1110.jpg 1 104 49 158 158
pos/1110_flip.jpg 1 56 47 158 158
pos/1111.jpg 1 91 72 146 146
pos/1111_flip.jpg 1 75 69 153 153
pos/1201.jpg 1 106 58 169 169
pos/1201_flip.jpg 1 47 58 165 165
pos/1202.jpg 1 109 52 168 168
pos/1202_flip.jpg 1 40 52 169 169
pos/1203.jpg 1 98 35 163 163
pos/1203_flip.jpg 1 57 35 163 163
pos/1204.jpg 1 125 42 160 160
pos/1204_flip.jpg 1 33 42 161 161
pos/1205.jpg 1 125 52 166 166
pos/1205_flip.jpg 1 29 53 168 168
pos/1206.jpg 1 125 52 166 166
pos/1206_flip.jpg 1 29 53 168 168
pos/1207.jpg 1 108 54 172 172
pos/1207_flip.jpg 1 42 57 169 169
pos/1208.jpg 1 90 46 167 167
pos/1208_flip.jpg 1 61 44 169 169
pos/1209.jpg 1 90 42 170 170
pos/1209_flip.jpg 1 59 43 171 171
pos/1210.jpg 1 98 36 175 175
pos/1210_flip.jpg 1 47 38 174 174
pos/1211.jpg 1 105 52 158 158
pos/1211_flip.jpg 1 56 54 156 156
pos/1301.jpg 1 114 96 126 126
pos/1301_flip.jpg 1 77 91 132 132
pos/1302.jpg 1 116 83 135 135
pos/1302_flip.jpg 1 66 83 137 137
pos/1303.jpg 1 113 82 138 138
pos/1303_flip.jpg 1 65 82 140 140
pos/1304.jpg 1 108 89 130 130
pos/1304_flip.jpg 1 81 87 129 129
pos/1305.jpg 1 114 87 136 136
pos/1305_flip.jpg 1 67 88 137 137
pos/1306.jpg 1 119 81 139 139
pos/1306_flip.jpg 1 62 83 136 136
pos/1307.jpg 1 112 85 125 125
pos/1307_flip.jpg 1 76 84 134 134
pos/1308.jpg 1 114 86 132 132
pos/1308_flip.jpg 1 70 85 133 133
pos/1309.jpg 1 113 91 135 135
pos/1309_flip.jpg 1 70 91 135 135
pos/1310.jpg 1 108 78 143 143
pos/1310_flip.jpg 1 63 75 152 152
pos/1311.jpg 1 119 92 131 131
pos/1311_flip.jpg 1 67 90 133 133
pos/1401.jpg 1 52 64 161 161
pos/1401_flip.jpg 1 112 68 154 154
pos/1402.jpg 1 52 64 153 153
pos/1402_flip.jpg 1 109 62 158 158
pos/1403.jpg 1 56 61 149 149
pos/1403_flip.jpg 1 111 61 153 153
pos/1404.jpg 1 59 72 141 141
pos/1404_flip.jpg 1 118 74 139 139
pos/1405.jpg 1 55 59 158 158
pos/1405_flip.jpg 1 103 57 163 163
pos/1406.jpg 1 55 59 158 158
pos/1406_flip.jpg 1 103 57 163 163
pos/1407.jpg 1 58 75 143 143
pos/1407_flip.jpg 1 117 67 151 151
pos/1408.jpg 1 55 69 149 149
pos/1408_flip.jpg 1 114 68 150 150
pos/1409.jpg 1 61 60 153 153
pos/1409_flip.jpg 1 106 61 150 150
pos/1410.jpg 1 55 60 155 155
pos/1410_flip.jpg 1 109 59 156 156
pos/1411.jpg 1 55 62 149 149
pos/1411_flip.jpg 1 117 61 147 147
pos/1501.jpg 1 93 70 151 151
pos/1501_flip.jpg 1 73 70 151 151
pos/1502.jpg 1 90 54 163 163
pos/1502_flip.jpg 1 65 55 161 161
pos/1503.jpg 1 99 76 151 151
pos/1503_flip.jpg 1 69 76 151 151
pos/1504.jpg 1 94 86 140 140
pos/1504_flip.jpg 1 86 83 141 141
pos/1505.jpg 1 84 57 159 159
pos/1505_flip.jpg 1 77 59 155 155
pos/1506.jpg 1 91 74 148 148
pos/1506_flip.jpg 1 80 74 149 149
pos/1507.jpg 1 93 80 151 151
pos/1507_flip.jpg 1 78 84 145 145
pos/1508.jpg 1 99 75 149 149
pos/1508_flip.jpg 1 72 76 148 148
pos/1509.jpg 1 82 57 162 162
pos/1509_flip.jpg 1 76 57 161 161
pos/1510.jpg 1 83 53 165 165
pos/1510_flip.jpg 1 70 53 167 167
pos/1511.jpg 1 103 77 144 144
pos/1511_flip.jpg 1 71 76 146 146
